,*/*,2/*,3/*,4/*,5/*,6/*,7/*,8/*,9/*,2/1:2,3/1:2,3/2:3,4/1:2,4/2:3,4/3:4,5/1:2,5/2:3,5/3:4,5/4:5,6/1:2,6/2:3,6/3:4,6/4:5,6/5:6,7/1:2,7/2:3,7/3:4,7/4:5,7/5:6,7/6:7,8/1:2,8/2:3,8/3:4,8/4:5,8/5:6,8/6:7,8/7:8,9/1:2,9/2:3,9/3:4,9/4:5,9/5:6,9/6:7,9/7:8,9/8:9,*/1:2,*/2:3,*/3:4,*/4:5,*/5:6,*/6:7,*/7:8,*/8:9,*/9:10,*/-9:-8,*/-8:-7,*/-7:-6,*/-6:-5,*/-5:-4,*/-4:-3,*/-3:-2,*/-2:-1,nMin1
AU,0.012638756225217465,0.001460124713239494,0.0008091911031445367,0.0043533355002523194,0.01262035190782534,0.027863817594898886,0.031047910576617432,0.012938237259320898,0.02221811176463708,0.001460124713239494,0.0009659008465722023,0.0005357729460124663,0.01355441077177089,0.006003205366120206,0.0004901288209819509,0.006379297126674934,0.032835251562697156,0.0021815186465397297,0.00025669978993307006,0.05306024724776012,0.03656979528144424,0.019523263438802604,0.0014511460175700914,0.011744114346293917,0.021365855914277716,0.020143793581067805,0.004651296058714743,0.15956239275630765,0.0025597987346349335,0.0049839732193050195,0.026302868632041315,0.03617087597613252,0.0064333549990634375,0.0027713908827861496,0.0045194666992371575,0.003213876242041932,0.0023881162655655353,0.08647274739230745,0.021005614555941264,0.043089019711443764,0.009904836758305965,0.005857456904416335,0.0038875415803146084,0.0017806966512652418,0.0011369223206296399,0.014027169870482784,0.01570350309414953,0.007153734327058368,0.034730860545411434,0.008137114415917933,0.0036993746530013063,0.0015549989701252745,0.0009643725437179985,0.00083461220206999,0.04404036717732711,0.0206974218146754,0.028496779533609705,0.02139878547813273,0.012005111213865376,0.03488430799369687,0.0026163736854597384,0.0016421205700137972,A
AV,0.021759500976842434,0.000511486987179292,0.00033063373266566267,0.08664204660714009,0.021803048685417978,0.02711277533416105,0.015074473125510128,0.011377214447289728,0.017959386245017007,0.000511486987179292,0.00034856682159792036,0.00029934510937845363,0.004860198540173108,0.16750810938910018,0.00014125974678575948,0.015190308899061984,0.02849151186946635,0.02969850556562066,0.0002630657168401463,0.008254769920430251,0.04295063370817682,0.04743783142118145,0.004100063421718535,0.0008279312959063269,0.03342238887339977,0.013576562292667165,0.03282466390532799,0.00489953071372773,0.001955799503012609,0.0,0.009141937952594733,0.016209087265646818,0.010828940367641714,0.033236278092285215,0.007953094226213688,0.0011225519944214133,0.0008139692269155953,0.059826648468789045,0.02483438739264376,0.01904376871288651,0.0300829713787733,0.007308743373435518,0.001211217068410973,0.00263915530916671,0.00012506799590153903,0.007209184816195873,0.05686814452559782,0.01919080788563333,0.01274836873044136,0.00639249101908079,0.0010566645341662448,0.0017162257201968965,0.0020252095981872073,0.00012612136778742406,0.03713885645508806,0.01653933105281894,0.022505991378968197,0.011950010328697445,0.022950658833448385,0.017764954370122096,0.045036825076417424,0.0003145885120706664,A
AW,0.006361836544186712,0.0001782702565137319,0.011253065547491182,0.012575938587745951,0.0075422492769166944,0.00465847404857853,0.004873421851745478,0.0045292529957519975,0.003043952046237358,0.0001782702565137319,0.0002419601932371896,0.03046460956572801,0.08716597011720507,0.007786813751861767,0.00423422222798673,0.017917753131792755,0.0015246797738656679,0.009905811346819879,0.0025851807543028605,0.004037606825813852,0.006495795839040658,0.0024327587782265406,0.0033673897261412193,0.005207014840457899,0.006105086652587091,0.005686662086726677,0.01140897450061588,0.001861359954056478,0.0007603918688601704,0.0013735960158370879,0.0031165244446109547,0.007312794151551045,0.009407459304808597,0.004566825173589741,0.0017035800909131714,0.0016077979929867957,0.0035730883357545113,0.011657637885539418,0.0031120506633428697,0.0011859377362081467,0.0013373604194767514,0.00032889258806192577,0.00040585446049502507,0.0045905421783868985,0.0006558629301413202,0.006188268454502873,0.01184652800670523,0.006231659126715681,0.0027245224285261244,0.0016093598592735196,0.000869249741625634,0.003355286097513398,0.0002554761276134751,7.38835379453623e-05,0.0060226946336373295,0.002455327494395358,0.004676501518334037,0.00452502896745042,0.006871564272614661,0.009345724774826274,0.0036418030696779746,0.009845551909695778,A
AX,0.0020003424660276184,0.00026272887147592316,0.0030996721667240746,0.0015636701896347676,0.0029033449603995754,0.001978977901070043,0.003338897877955401,0.0017279873919123529,0.0007789130583668891,0.00026272887147592316,0.00014517072106621037,0.008254516548743518,0.0151734029344216,0.00042934633389070696,0.0003711443469563293,0.002114984114551093,0.006746757907378877,1.585079853851381e-05,0.0018972566093731064,0.0008847890079754961,0.002393339192327595,0.0008592286187401572,0.0009181613922063344,0.005309019282008918,0.00022705146018836512,0.012460523558737406,0.0004909224671757832,0.0025920284558131833,7.90045586495579e-05,0.0017165348656505378,0.00039127179891199103,0.007734988733829597,0.0001845698074599368,0.0018817181458683039,0.00017579408866616675,0.0,0.00028150988452903887,0.00037407255774094184,0.005466429057467908,0.0,0.0002059660206588055,0.00017868723021589227,0.00020798927504588847,0.0,0.00012504280006964808,0.000976890938436334,0.005258821692581444,0.0003354103975027171,0.0020442457820774073,0.0011062690863371226,0.0005488975162293507,0.0001836068469797283,0.00047244620553760257,6.866770466745855e-05,0.001113547442494558,0.001831465801597884,0.0033678603151396564,0.004298752182951926,0.001222366314850531,0.0038665923219836267,0.0002146420255194946,0.0028708460827590794,A
AY,0.023079110963498323,0.00038165797474139354,0.0610646944742787,0.030498928023963846,0.015138964562579167,0.032989565011053934,0.01367407176380136,0.009230057334389266,0.005449257097926145,0.00038165797474139354,0.00012819521038020246,0.16738319750025912,0.0007562422558159047,0.029660815674042707,0.03730087377207136,0.000547371020781349,0.01555913887992104,0.0054445335106539485,0.051181805150930675,0.0002311768002345925,0.021074357207787074,0.028672885542042472,0.0931825108065134,0.04993206200345831,8.497133404814918e-05,0.015475798048767779,0.01787090270957335,0.006875975825323405,0.002355564779314232,0.03841126179185312,0.00022135405223877873,0.010454574008814183,0.001327649463258921,0.005378160018615378,0.006710792687687945,0.01655832156399187,0.023552101068713235,0.00039820404188116004,0.002091318023757397,0.001880036013415833,0.005107272771260279,0.002695108371227251,0.01166852257401743,0.00261004088384181,0.019662694029739806,0.0002423107061399917,0.056668890621927204,0.020032889510989138,0.030744436550154384,0.011566518368314375,0.018195962214135716,0.007595163540785837,0.00681164763263383,0.001043439836397324,0.0010194754464077636,0.0014219163787259636,0.0037191161613262472,0.005866208435943722,0.009501298000751373,0.01162401161495331,0.01344533691678442,0.0634651295711737,A
AZ,0.0012602498071741615,0.0001646798685212754,9.135839463149122e-05,0.0014945288492634724,0.001937223560052348,0.0025906935379539577,0.0017931641473007522,0.0017265000188573713,0.002108708308879902,0.0001646798685212754,2.5752198794692984e-05,0.00020582431595707166,0.0010526147441844928,0.0025375455062551246,0.0002605123908165234,0.000727220427910822,0.0027973960676262763,0.002612835949642059,0.0002793779639299703,0.0006318048492522919,0.002336129637816645,0.007917313652607217,0.0002919362437566427,0.00015884780629883447,0.00043924143207951674,0.003795493738114848,0.003998346954300064,0.0010597222271669109,8.629563262133014e-05,2.738274946363245e-05,7.152639345472924e-05,0.0019598655690703727,0.0007783288772176726,0.008984024208136543,0.00030286747258121197,0.00010795790243715327,5.754819912334925e-05,0.00013421551316801852,0.0044207883181419435,0.005826419752105211,0.006859717931622385,0.0008284992670316867,0.0005985146418087773,0.0002251344758853856,0.0,0.00023092742497283247,0.0020110642568567975,0.0024983639108951137,0.002534545633044601,0.0003507843290860503,0.00018218767623107778,0.00020644358951692969,0.0006094574647069794,0.00019404696220940413,0.0004482381664979739,0.001420826501332912,0.0018125575493041605,0.002236374537007073,0.002466329200740499,0.0023418122953004217,0.000979619294897538,0.00017492669750585909,A
BA,0.07929247493010712,0.0006407580043371871,0.0594286423928754,0.16350897558211808,0.11751436887957285,0.07781530674236405,0.08916014534603933,0.10705985340949122,0.07809781914712054,0.0006407580043371871,0.0590549327730144,0.07410682774211652,0.17658069839680043,0.008882289798253253,0.0865122100859596,0.17102820303004898,0.0032134139285194185,0.08577761569554145,0.02661893039119558,0.0865436133669585,0.01288886294663733,0.05444433865943508,0.09018233691082374,0.047781819353320244,0.09400076358566554,0.030710541655858688,0.07346943063434445,0.1445602990765033,0.02408400749135992,0.03543358650603733,0.12404931163877377,0.003182483657439266,0.03579501032700256,0.3084104141292391,0.20464475831711906,0.01011781209941014,0.03779754735153144,0.14554562546373487,0.0845990950661415,0.044459479259094214,0.09643826086426714,0.08111116297870492,0.06290174008738068,0.013333332897668781,0.08722543482625694,0.08919514576017526,0.018643820805453543,0.06267785327046328,0.14965944344376578,0.06900577186009432,0.02504102728673779,0.04542885422795302,0.009289681730038869,0.009784183825681369,0.10415114530073682,0.11083595819131187,0.07586690932162671,0.07195381932175852,0.1580088559527769,0.1282379237013749,0.0452753594402847,0.005230730321174168,B
BB,0.005929455877769739,0.00020658983678410517,0.0021393171118790875,0.0028179856573439283,0.00702181218119558,0.014501512900377052,0.012640546219499978,0.005172433381096151,0.006139531937754488,0.00020658983678410517,0.0012479491261411092,0.03714955986107021,2.45814031668759e-05,0.019615868823343024,0.0363803874535959,0.0,0.011369470696375476,0.03461561025316921,0.0031923656322092654,0.0,0.019764823226095674,0.07442760676335461,0.004575246424777512,0.005013828040749829,0.0,0.0010898758591809552,0.08234361079753937,0.01370343149439953,0.0017949471739465432,0.0,0.0,0.0003187134147175722,0.022788935889482435,0.016949768609841504,0.008072349133902727,0.0,0.0,0.0,0.0014913323321714138,0.0069707700986944435,0.002650501370114559,0.06491247827055509,0.0,0.0,0.0,0.00020312392760770914,0.011184663803651807,0.04186058636866925,0.009323408352454675,0.011420167857242342,0.0,0.00016437104610066277,0.00017785279239106204,0.0,0.0016911600056275205,0.0010418839140326716,0.0011145620156400467,0.0023037085834919854,0.015344308107474882,0.012180268092941383,0.004793075963039308,0.0015862081943314342,B
BC,0.0010247616175053016,0.0008125786500218975,0.004832989234194783,0.0003374627033616329,1.8748400405916333e-05,7.802178709743189e-05,0.00014723647517608446,0.00021067368606238025,0.00010971787400438238,0.0008125786500218975,0.0012173245453972895,0.14684537971698372,2.645279791283726e-05,0.003744750231743411,0.0024555209602807574,0.0,8.843551267586236e-05,0.0,0.0,0.0,0.0004148870729248383,0.00034207572245993954,0.0,0.0,0.0,0.0,0.0011748021749970663,0.0,0.0,0.0,0.0,0.0,0.0022551067353636794,0.0,0.0,0.0,0.0,0.0,0.0,0.0007074728895438921,0.0,0.0,0.0,0.0,0.0,0.0003775468711888669,0.004066300052689242,0.005345282564225716,0.0,0.0,0.0,0.0,0.0,0.0,0.0028832281599614957,0.001506549302912282,6.909177786462289e-05,0.00017993350544531856,0.00016669506101796977,6.707680686422513e-05,0.0005694139698865202,0.002100836462908942,B
BD,0.0013418002828865024,0.0003869379052002662,0.001011151961615299,0.00011143157282179965,0.0005867829695580864,0.0007076488903561463,0.0020417103853247725,0.0013133889317289214,0.004971254758364058,0.0003869379052002662,0.00022676293807852597,0.03181958412791916,2.2471008597826673e-05,0.0003555709160472945,0.0014865430605631748,0.0,0.0026109479292443193,0.0002582781377854145,0.0,0.0,0.000664780395292342,0.0029268139442034497,0.0009260762387280704,0.0,0.0,0.018905933469766996,0.006118893989524701,0.00012848666900781904,0.0,0.0,0.0,0.011384071312797823,0.002929773389494363,0.0,0.0,0.0,0.0,0.0,0.04584305218968808,0.0014134311260982258,0.0,0.0018129614127958937,0.0008628865527972088,0.0,0.0,0.00014201413644679016,0.009864389432326244,0.0050179323233097645,0.00041597465905804745,0.0012036560857955915,0.0001189228656699883,0.00022955666400264042,0.0,0.00029442589361618855,0.005538069416848694,0.007033066835263508,0.0011755223047848957,0.001939804583429602,0.0008601271204085632,0.0007872495481209801,0.00023807902078866404,0.0006722939590347438,B
BE,0.3125414953932081,0.5023778315247183,0.03789708844153762,0.40332974780197767,0.21407996507925228,0.4368557356311232,0.41810376462353904,0.18721691718716518,0.24536257385281626,0.5023778315247183,0.03680770783477214,0.08068466899116242,0.43102870219429656,0.07888098360079564,0.23679868156899,0.29366701476570684,0.003649962546021056,0.1556330848426403,0.28686418782307505,0.5302391182222946,0.02003671120612219,0.13977207837232644,0.5385121840956482,0.15588031656108792,0.5598566941339698,0.025767396212944514,0.1634603331347465,0.35115320373953834,0.3154519414522358,0.06276376371669512,0.2709948497017819,0.027788347410256577,0.11413052118470111,0.062156099821593105,0.13461610742762709,0.2145218654316012,0.8543383866339471,0.3994902960435461,0.050495800155360475,0.10489121387626474,0.062069070807980714,0.048240936929181744,0.24869923423370452,0.3901303446503503,0.6972307917891006,0.40294877657572425,0.023419199526237482,0.1363458503788911,0.31586366856983283,0.1528740576424671,0.18573108128898602,0.25912239705839935,0.06484362735919771,0.024407573559357215,0.25836556797560456,0.19927266282132433,0.42910114961307644,0.36081771175940835,0.22240560451282812,0.29920911004057826,0.17344101383343347,0.48164053151948544,B
BF,7.902748549418062e-05,0.00011053112401948366,0.0001724029415756246,4.009804028156032e-05,0.0,0.0,0.0,8.770013033004312e-05,0.00023602539435222945,0.00011053112401948366,4.57484235598138e-05,0.005147009941112616,0.0,0.0,0.0008180299999039265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006563441066006207,0.0001882839339616387,0.0,0.0,0.0,0.0,0.0,0.0015219176388838775,0.0,0.0,0.0,0.0,0.0,3.747454550694143e-05,0.0001779818912068448,0.0003282505576920695,0.000163728572354991,0.0,0.0,0.0,0.0,0.0,0.000157771119286772,0.00022784872000979826,0.0001486304238481954,5.236927105358492e-05,2.0153992527108005e-05,0.0,1.7241782837204698e-05,0.00016740242090705707,B
BG,0.00013854885589573528,8.989281357604364e-05,0.00011071258350710013,6.914175846571637e-05,0.0,0.0,2.1508967587024542e-05,0.0005857042729536867,0.0006791216044302354,8.989281357604364e-05,0.00011353134866858567,0.0,0.0,0.0007086483670567126,0.0006642607474220536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017162039415136873,0.0,0.0,0.0,0.0,0.0,0.006269533113300399,0.0,0.0,0.0,0.0,0.0,0.0,0.004379050616846186,0.0,0.0,0.0,0.0,0.0,3.89700941293929e-05,5.5065426655078375e-05,0.0011781401281597658,0.0,0.0,0.0,0.0,0.0,0.0,8.541552527179769e-05,9.549565833181496e-05,0.00042765793141859423,0.000500241985397518,2.1426228267831603e-05,0.0,6.372252899460085e-05,9.917832456370337e-05,B
BH,0.0005731394576141801,8.132786000954825e-05,0.0003442691659269434,0.0003382923017803054,0.0005975105601894739,0.0011441022294551588,0.0004272207177966296,0.0008416187976278065,0.0009179154034943759,8.132786000954825e-05,0.0002019540163582048,0.005933978481282146,0.00017875196776856025,0.0,0.0036217390718269737,0.0002492256156455057,0.000512905690308196,0.002612984697473929,0.0,0.001496068004172448,0.0011021903326203864,0.0007853420408052865,0.0004879167084621258,0.0,0.0005587331546382299,0.0,0.0007500806107204677,0.00010400796707250233,0.0,0.0,0.001092139004509186,0.001879221233044263,0.0024043905137119946,0.00014596557819510376,0.00031846400653445914,0.000154451745899569,0.0,0.0013060149878737235,0.001952513522252541,0.0,0.0025840727563272493,0.0007929851804614246,0.0,0.00033157686406587396,0.0,0.0004513772100961687,0.001279272463931647,0.0013144390334496165,0.0004638818354918217,0.0006733249161084746,0.0001974209418849334,0.00017363983274352004,0.00035177679647685586,0.0,0.0019733638174847736,0.0010141905353899083,0.00078692423095685,0.0013359840863103544,0.0003479662686914807,0.00031462372691903174,0.00041342475958850767,0.00022002666404784957,B
BI,0.057811841466361986,0.0005472662964373085,0.052004068667768716,0.04671793665280806,0.04309249596523927,0.042933408648527495,0.06528883534898046,0.05762881017745492,0.08850581110379395,0.0005472662964373085,0.050856285092494895,0.09708554145658754,0.0389240082836012,0.21473581874503947,0.012777260826880934,0.04642977792371778,0.003382802860005771,0.0982475002777511,0.028082004499234394,0.03583676936313168,0.007619459583499255,0.0750857013599272,0.04622536677452537,0.018030918228753082,0.04085620860484387,0.2077155529962695,0.07611687848648907,0.07882015856792589,0.0816414819027489,0.04786607540154804,0.038159655056306606,0.0073516087106903815,0.17535977185812063,0.08981712513004374,0.09384197713504197,0.03145598204197273,0.0,0.04977000255047142,0.04788516066726371,0.11478966404779442,0.33726480497929867,0.1384605548707275,0.08277080912452316,0.007634115776322811,0.02836482666517816,0.03358795917875126,0.050931414077095075,0.08631454251637433,0.10505213878767085,0.16719600740490811,0.14136162174926015,0.0721828129277393,0.07317483639004811,0.2644544178708404,0.0698243181094747,0.08863835164170046,0.05460798439385824,0.14854656869467414,0.05871081830306376,0.050226321910364705,0.05010031518645904,0.0030792295395927027,B
BJ,0.012595575102269089,0.00015816744915702,0.0006434380236488793,5.860772058032771e-05,0.00014942203137370227,0.019032450057300154,0.04361514477546882,0.016340105443395734,0.0252720609741163,0.00015816744915702,0.00021147933345984729,0.017609470956299122,0.0,0.0,0.0011956413162351493,0.00012167632425031524,0.00035411863760795304,0.0,0.0,0.0,0.3924614436533829,0.0,0.0,0.0,0.0,0.16805825377404596,0.25899354710928957,0.0,0.0,0.0,9.108348675121078e-05,0.017219083345912163,0.15775345273279195,0.0,0.0,0.0,0.0,0.0001486692748492824,0.19997767696267224,0.03505287305378791,0.0,0.0,0.0,0.0,0.0,9.328099290480707e-05,0.08785846710857138,0.06744238582944725,6.23292758043328e-05,0.0,0.0,0.00010861832610961679,0.0011662800451593294,0.0,0.03410085111574931,0.031483259526277625,0.004955494873509391,0.025012391102512573,0.051353912731188965,5.3416826489398084e-05,7.970287188812424e-05,0.00033059869680859057,B
BK,5.076850093424296e-05,0.00020627791384395528,4.0727334351511516e-05,0.0,0.0,1.8239747788231045e-05,0.0,2.2031365495286627e-05,0.0,0.00020627791384395528,4.17642606660605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010775786657340459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024123273497329167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508368710026465e-05,2.945991617985231e-05,2.4031358281490946e-05,7.34109158328043e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.771362654450308e-05,0.0,0.0,1.2492835569603659e-05,1.574022133941168e-05,0.00018826093061900104,B
BL,0.12658216175473241,0.0003785715523025494,0.0011417196024596605,0.05564222657534674,0.13313042904295386,0.125725470825497,0.10853268849638893,0.27046936990822584,0.2425124716034004,0.0003785715523025494,0.000715309315096565,0.017889828027034257,0.024092868633628646,0.647435376302782,0.011276769588812928,0.13322125778971225,0.00044714056744280727,0.40079575361851655,0.0004152153005232945,0.026397713713910885,0.025730248480981273,0.3926112293570483,0.22000281748143155,0.003147842671595621,0.029158015669379183,0.0739473878784794,0.047016464741134155,0.2879409293739154,0.5021980105168571,0.0,0.04886336069577716,0.016536798342598438,0.08662625557756667,0.31405156321514066,0.2422011700861451,0.7176198195357002,0.0,0.0637627546513636,0.026046212186077437,0.2903113842904411,0.028052858962225757,0.3228178819771364,0.2924237236089799,0.5836782911637797,0.02056315592594228,0.031634705480007415,0.07972379421243801,0.23753634735994775,0.2057709709861275,0.364030071322097,0.45626765515506434,0.32282168720545373,0.8226273973707049,0.64523870195249,0.12818082105112533,0.0657184506106276,0.08305676494560196,0.0381833206523391,0.1404950131286163,0.11116903589325737,0.3639276782668773,0.0008517412713545692,B
